timestamp,open,high,low,close,volume,turnover
2025-04-03 00:00:00+00:00,82468.1,82563.1,82107.1,82280.0,1515.757,124766691.8592
2025-04-03 00:05:00+00:00,82280.0,82616.8,82266.4,82565.5,974.948,80382948.9558
2025-04-03 00:10:00+00:00,82565.5,82750.0,82503.7,82704.4,690.715,57087899.054
2025-04-03 00:15:00+00:00,82704.4,83150.0,82655.0,83089.9,1436.361,119133047.6721
2025-04-03 00:20:00+00:00,83089.9,83204.0,82982.0,83179.8,925.482,76915482.6963
2025-04-03 00:25:00+00:00,83179.8,83225.9,82900.0,82919.8,718.048,59627961.4367
2025-04-03 00:30:00+00:00,82919.8,83299.6,82918.9,83146.5,487.357,40538181.5956
2025-04-03 00:35:00+00:00,83146.5,83350.0,83135.0,83285.5,591.95,49290473.7161
2025-04-03 00:40:00+00:00,83285.5,83295.8,83089.6,83158.0,316.539,26327083.5504
2025-04-03 00:45:00+00:00,83158.0,83210.6,82967.2,83082.1,373.85,31057589.9695
2025-04-03 00:50:00+00:00,83082.1,83082.6,82880.1,83036.1,468.076,38838841.6445
2025-04-03 00:55:00+00:00,83036.1,83182.3,83026.3,83170.6,209.213,17386714.6281
2025-04-03 01:00:00+00:00,83170.6,83292.5,83128.1,83256.4,280.779,23367796.1823
2025-04-03 01:05:00+00:00,83256.4,83265.1,83042.1,83198.1,215.018,17880014.3956
2025-04-03 01:10:00+00:00,83198.1,83367.2,83150.4,83314.4,382.042,31810678.5067
2025-04-03 01:15:00+00:00,83314.4,83408.1,83236.0,83316.2,497.026,41418539.2713
2025-04-03 01:20:00+00:00,83316.2,83316.2,83114.0,83242.7,251.935,20960172.2002
2025-04-03 01:25:00+00:00,83242.7,83454.0,83161.9,83432.5,447.192,37276342.2074
2025-04-03 01:30:00+00:00,83432.5,83480.0,83318.8,83387.4,700.788,58453326.811
2025-04-03 01:35:00+00:00,83387.4,83544.8,83358.7,83527.6,445.704,37209452.9916
2025-04-03 01:40:00+00:00,83527.6,83687.2,83421.3,83654.1,574.692,48034825.9482
2025-04-03 01:45:00+00:00,83654.1,83850.1,83640.0,83723.2,626.622,52484001.8612
2025-04-03 01:50:00+00:00,83723.2,83888.0,83701.2,83727.7,705.661,59125768.745
2025-04-03 01:55:00+00:00,83727.7,83856.3,83714.6,83714.7,251.742,21089068.2396
2025-04-03 02:00:00+00:00,83714.7,83853.0,83700.0,83723.3,432.234,36217226.3058
2025-04-03 02:05:00+00:00,83723.3,83723.4,83540.9,83591.9,557.673,46630397.1549
2025-04-03 02:10:00+00:00,83591.9,83859.1,83591.8,83680.0,1179.063,98752473.6355
2025-04-03 02:15:00+00:00,83680.0,83713.0,83346.2,83356.5,906.567,75666959.3751
2025-04-03 02:20:00+00:00,83356.5,83483.3,83354.0,83466.8,244.321,20377986.5365
2025-04-03 02:25:00+00:00,83466.8,83466.8,83272.4,83380.1,298.423,24870918.1738
2025-04-03 02:30:00+00:00,83380.1,83415.1,83227.4,83392.0,397.453,33108167.8406
2025-04-03 02:35:00+00:00,83392.0,83542.0,83335.2,83531.7,183.924,15343361.8415
2025-04-03 02:40:00+00:00,83531.7,83619.1,83445.0,83460.8,185.276,15475850.4368
2025-04-03 02:45:00+00:00,83460.8,83652.8,83453.7,83631.0,126.125,10539624.5262
2025-04-03 02:50:00+00:00,83631.0,83721.3,83572.9,83712.2,99.366,8313791.9804
2025-04-03 02:55:00+00:00,83712.2,83730.0,83667.2,83725.6,106.588,8922113.6515
2025-04-03 03:00:00+00:00,83725.6,83735.0,83577.0,83592.2,125.667,10510752.8211
2025-04-03 03:05:00+00:00,83592.2,83593.8,83461.9,83482.2,383.785,32052382.2476
2025-04-03 03:10:00+00:00,83482.2,83497.3,83423.8,83439.9,241.247,20132997.8448
2025-04-03 03:15:00+00:00,83439.9,83526.9,83422.8,83503.2,381.533,31847543.4962
2025-04-03 03:20:00+00:00,83503.2,83654.0,83503.2,83563.5,135.005,11285377.7422
2025-04-03 03:25:00+00:00,83563.5,83581.2,83513.1,83559.5,67.151,5610577.5425
2025-04-03 03:30:00+00:00,83559.5,83643.4,83507.7,83507.7,74.83,6253813.626
2025-04-03 03:35:00+00:00,83507.7,83558.9,83410.6,83410.6,113.231,9452342.8348
2025-04-03 03:40:00+00:00,83410.6,83430.6,83300.8,83359.7,216.439,18040749.6835
2025-04-03 03:45:00+00:00,83359.7,83441.7,83354.2,83411.9,72.675,6061528.3424
2025-04-03 03:50:00+00:00,83411.9,83486.9,83385.8,83468.0,133.563,11143088.1092
2025-04-03 03:55:00+00:00,83468.0,83538.9,83428.8,83442.4,110.006,9184128.36
2025-04-03 04:00:00+00:00,83442.4,83509.1,83372.7,83374.8,146.753,12247074.9844
2025-04-03 04:05:00+00:00,83374.8,83416.0,83304.1,83411.0,182.825,15236455.5765
2025-04-03 04:10:00+00:00,83411.0,83519.8,83380.4,83388.4,146.503,12224421.8608
2025-04-03 04:15:00+00:00,83388.4,83415.0,83305.0,83312.0,123.729,10313257.5888
2025-04-03 04:20:00+00:00,83312.0,83318.9,83230.0,83318.9,148.788,12390313.6417
2025-04-03 04:25:00+00:00,83318.9,83395.6,83267.0,83285.0,460.291,38364867.7083
2025-04-03 04:30:00+00:00,83285.0,83485.4,83236.7,83480.4,230.387,19202223.8634
2025-04-03 04:35:00+00:00,83480.4,83520.2,83457.0,83482.2,126.14,10530842.9899
2025-04-03 04:40:00+00:00,83482.2,83697.0,83449.3,83654.7,326.075,27259992.7216
2025-04-03 04:45:00+00:00,83654.7,83660.0,83501.5,83529.9,211.161,17646466.4896
2025-04-03 04:50:00+00:00,83529.9,83586.0,83496.1,83543.2,88.929,7429235.2986
2025-04-03 04:55:00+00:00,83543.2,83591.0,83514.7,83517.2,91.006,7603160.5532
2025-04-03 05:00:00+00:00,83517.2,83619.6,83501.8,83560.8,238.204,19905084.699
2025-04-03 05:05:00+00:00,83560.8,83684.9,83554.8,83635.8,261.182,21846610.3947
2025-04-03 05:10:00+00:00,83635.8,83640.8,83554.4,83568.4,194.014,16216338.689
2025-04-03 05:15:00+00:00,83568.4,83609.1,83502.4,83504.0,131.008,10945194.8026
2025-04-03 05:20:00+00:00,83504.0,83536.1,83427.0,83428.5,163.541,13652713.8029
2025-04-03 05:25:00+00:00,83428.5,83513.5,83401.7,83461.2,82.479,6883756.6131
2025-04-03 05:30:00+00:00,83461.2,83462.7,83314.0,83314.0,191.369,15953199.4351
2025-04-03 05:35:00+00:00,83314.0,83375.2,83294.2,83375.2,115.69,9639783.0202
2025-04-03 05:40:00+00:00,83375.2,83463.0,83364.0,83462.9,134.113,11184444.2781
2025-04-03 05:45:00+00:00,83462.9,83480.0,83360.0,83393.8,118.033,9845471.9042
2025-04-03 05:50:00+00:00,83393.8,83432.9,83360.2,83361.5,59.688,4977794.2929
2025-04-03 05:55:00+00:00,83361.5,83399.4,83301.4,83305.3,118.322,9862748.0526
2025-04-03 06:00:00+00:00,83305.3,83387.3,83265.5,83374.0,145.616,12132267.834
2025-04-03 06:05:00+00:00,83374.0,83374.0,83298.5,83322.0,84.727,7061215.7488
2025-04-03 06:10:00+00:00,83322.0,83331.2,83265.1,83303.2,95.812,7980905.4954
2025-04-03 06:15:00+00:00,83303.2,83314.4,83159.0,83237.9,236.454,19676495.0514
2025-04-03 06:20:00+00:00,83237.9,83350.0,83200.0,83261.6,296.664,24703063.0676
2025-04-03 06:25:00+00:00,83261.6,83264.4,83184.1,83264.3,89.451,7444165.6692
2025-04-03 06:30:00+00:00,83264.3,83285.6,83133.0,83177.3,192.088,15978505.8033
2025-04-03 06:35:00+00:00,83177.3,83200.0,83100.5,83169.3,374.296,31120971.2912
2025-04-03 06:40:00+00:00,83169.3,83227.0,83143.8,83203.6,148.601,12361526.8777
2025-04-03 06:45:00+00:00,83203.6,83319.3,83180.0,83319.3,177.218,14750699.8886
2025-04-03 06:50:00+00:00,83319.3,83334.9,83176.2,83193.9,210.663,17537106.8244
2025-04-03 06:55:00+00:00,83193.9,83194.0,82955.0,83010.5,631.522,52434325.438
2025-04-03 07:00:00+00:00,83010.5,83212.8,82987.6,83181.0,317.617,26388847.9547
2025-04-03 07:05:00+00:00,83181.0,83260.8,83116.5,83211.5,270.968,22543315.78
2025-04-03 07:10:00+00:00,83211.5,83211.5,83000.0,83058.0,214.137,17789405.7839
2025-04-03 07:15:00+00:00,83058.0,83152.4,82975.6,82991.5,223.02,18522635.3554
2025-04-03 07:20:00+00:00,82991.5,83111.8,82966.0,83072.0,209.883,17425925.8241
2025-04-03 07:25:00+00:00,83072.0,83375.0,83071.9,83359.9,313.863,26129980.631
2025-04-03 07:30:00+00:00,83359.9,83389.1,83282.0,83301.5,268.141,22344955.8812
2025-04-03 07:35:00+00:00,83301.5,83342.0,83214.0,83220.0,148.925,12403375.1025
2025-04-03 07:40:00+00:00,83220.0,83299.9,83140.5,83299.8,122.802,10219230.9843
2025-04-03 07:45:00+00:00,83299.8,83361.5,83277.2,83302.3,119.315,9940669.2744
2025-04-03 07:50:00+00:00,83302.3,83350.0,83221.0,83346.9,140.377,11688939.3156
2025-04-03 07:55:00+00:00,83346.9,83466.9,83346.9,83422.0,327.603,27329863.8616
2025-04-03 08:00:00+00:00,83422.0,83629.5,83408.7,83580.4,417.609,34879106.6438
2025-04-03 08:05:00+00:00,83580.4,83636.4,83466.1,83573.9,394.633,32976638.6934
2025-04-03 08:10:00+00:00,83573.9,83608.3,83512.1,83598.0,183.54,15335864.2494
2025-04-03 08:15:00+00:00,83598.0,83677.6,83574.1,83654.0,340.387,28474142.3835
2025-04-03 08:20:00+00:00,83654.0,83654.7,83536.8,83607.1,129.036,10784661.6877
2025-04-03 08:25:00+00:00,83607.1,83661.6,83525.1,83614.8,159.513,13333384.5581
2025-04-03 08:30:00+00:00,83614.8,83678.9,83541.6,83542.1,299.304,25028471.1175
2025-04-03 08:35:00+00:00,83542.1,83699.9,83488.0,83680.1,447.155,37379328.8741
2025-04-03 08:40:00+00:00,83680.1,83774.8,83617.9,83642.1,305.498,25567819.0334
2025-04-03 08:45:00+00:00,83642.1,83668.4,83542.7,83590.4,211.457,17675145.893
2025-04-03 08:50:00+00:00,83590.4,83592.0,83514.4,83536.2,130.304,10887080.3024
2025-04-03 08:55:00+00:00,83536.2,83695.0,83536.2,83646.2,149.209,12475444.738
2025-04-03 09:00:00+00:00,83646.2,83680.0,83624.7,83662.9,81.464,6814595.8479
2025-04-03 09:05:00+00:00,83662.9,83718.0,83579.1,83634.1,248.896,20828423.7918
2025-04-03 09:10:00+00:00,83634.1,83634.1,83550.2,83557.3,128.334,10726205.1086
2025-04-03 09:15:00+00:00,83557.3,83641.9,83552.6,83611.1,78.436,6557674.7007
2025-04-03 09:20:00+00:00,83611.1,83642.0,83570.0,83617.0,63.814,5335423.8537
2025-04-03 09:25:00+00:00,83617.0,83623.1,83564.8,83590.2,66.296,5541879.7504
2025-04-03 09:30:00+00:00,83590.2,83700.4,83590.2,83650.3,186.48,15601954.086
2025-04-03 09:35:00+00:00,83650.3,83735.3,83631.0,83720.1,160.236,13412905.6505
2025-04-03 09:40:00+00:00,83720.1,83720.1,83653.2,83710.2,70.006,5858705.8964
2025-04-03 09:45:00+00:00,83710.2,83710.3,83551.4,83584.2,198.013,16553340.9302
2025-04-03 09:50:00+00:00,83584.2,83635.6,83559.6,83562.0,155.345,12984535.8548
2025-04-03 09:55:00+00:00,83562.0,83563.9,83416.7,83442.1,338.884,28286941.6832
2025-04-03 10:00:00+00:00,83442.1,83534.8,83430.1,83526.4,82.479,6885491.7985
2025-04-03 10:05:00+00:00,83526.4,83574.8,83410.4,83552.1,216.883,18106844.1548
2025-04-03 10:10:00+00:00,83552.1,83714.4,83514.9,83585.4,338.594,28312238.5159
2025-04-03 10:15:00+00:00,83585.4,83684.4,83582.2,83605.9,162.356,13577148.9159
2025-04-03 10:20:00+00:00,83605.9,83608.9,83352.5,83408.7,402.517,33584074.3179
2025-04-03 10:25:00+00:00,83408.7,83465.9,83247.7,83278.3,421.65,35130687.6938
2025-04-03 10:30:00+00:00,83278.3,83380.4,83257.1,83306.2,265.242,22099042.1519
2025-04-03 10:35:00+00:00,83306.2,83347.5,83227.0,83241.8,318.513,26521557.3315
2025-04-03 10:40:00+00:00,83241.8,83338.8,83116.7,83327.0,367.086,30539234.4029
2025-04-03 10:45:00+00:00,83327.0,83450.3,83325.0,83328.1,281.976,23514211.974
2025-04-03 10:50:00+00:00,83328.1,83380.2,83210.1,83274.6,211.838,17642001.9454
2025-04-03 10:55:00+00:00,83274.6,83313.6,83181.0,83186.8,134.959,11231946.6169
2025-04-03 11:00:00+00:00,83186.8,83186.8,83033.0,83079.7,500.984,41628152.1977
2025-04-03 11:05:00+00:00,83079.7,83220.0,83033.0,83220.0,311.75,25921910.2477
2025-04-03 11:10:00+00:00,83220.0,83320.3,83183.6,83312.0,195.055,16241781.2246
2025-04-03 11:15:00+00:00,83312.0,83313.8,83171.8,83171.8,139.095,11580467.996
2025-04-03 11:20:00+00:00,83171.8,83174.7,83070.0,83078.6,137.76,11450064.5413
2025-04-03 11:25:00+00:00,83078.6,83160.0,83034.0,83110.1,158.575,13177224.1503
2025-04-03 11:30:00+00:00,83110.1,83140.0,83010.7,83133.5,144.607,12010661.4079
2025-04-03 11:35:00+00:00,83133.5,83210.0,83077.8,83188.3,140.5,11682348.8552
2025-04-03 11:40:00+00:00,83188.3,83193.4,83090.4,83145.0,91.078,7572259.2426
2025-04-03 11:45:00+00:00,83145.0,83200.0,83025.4,83077.8,148.973,12379938.8437
2025-04-03 11:50:00+00:00,83077.8,83127.3,83024.1,83060.0,173.936,14447413.4769
2025-04-03 11:55:00+00:00,83060.0,83079.1,83015.1,83061.8,118.439,9835160.0819
2025-04-03 12:00:00+00:00,83061.8,83116.1,82900.0,82961.3,572.782,47523511.5826
2025-04-03 12:05:00+00:00,82961.3,82961.4,82829.0,82952.3,824.676,68357693.6607
2025-04-03 12:10:00+00:00,82952.3,83075.0,82828.0,82965.9,1033.966,85749328.8257
2025-04-03 12:15:00+00:00,82965.9,82966.0,82820.0,82849.9,456.149,37792405.3899
2025-04-03 12:20:00+00:00,82849.9,82862.1,82700.1,82700.1,534.597,44255550.7017
2025-04-03 12:25:00+00:00,82700.1,82728.9,82500.0,82520.7,915.122,75575542.6195
2025-04-03 12:30:00+00:00,82520.7,82665.9,82435.1,82475.9,738.387,60939891.4567
2025-04-03 12:35:00+00:00,82475.9,82600.0,82346.0,82399.9,788.769,65014415.779
2025-04-03 12:40:00+00:00,82399.9,82465.0,82140.0,82145.9,1040.105,85563774.1926
2025-04-03 12:45:00+00:00,82145.9,82230.6,81831.4,81885.7,1745.43,143100277.6366
2025-04-03 12:50:00+00:00,81885.7,82220.0,81853.6,82208.0,1218.547,99986552.3585
2025-04-03 12:55:00+00:00,82208.0,82216.0,81880.0,81904.0,952.995,78162769.9549
2025-04-03 13:00:00+00:00,81904.0,81995.3,81810.0,81960.1,804.014,65841649.2899
2025-04-03 13:05:00+00:00,81960.1,82033.2,81752.4,81872.1,817.351,66904390.0952
2025-04-03 13:10:00+00:00,81872.1,82035.0,81853.0,81879.5,443.058,36310531.2775
2025-04-03 13:15:00+00:00,81879.5,81995.0,81802.8,81937.2,389.916,31932761.0094
2025-04-03 13:20:00+00:00,81937.2,81937.2,81724.8,81780.9,433.968,35503122.5725
2025-04-03 13:25:00+00:00,81780.9,82008.2,81774.5,81948.7,832.624,68230513.1128
2025-04-03 13:30:00+00:00,81948.7,82750.0,81886.5,82584.0,3547.735,292195721.2303
2025-04-03 13:35:00+00:00,82584.0,82688.2,82150.0,82649.9,1746.573,143864606.689
2025-04-03 13:40:00+00:00,82649.9,82649.9,82228.4,82337.3,883.754,72818950.3474
2025-04-03 13:45:00+00:00,82337.3,82379.6,82104.1,82149.9,835.328,68682265.0027
2025-04-03 13:50:00+00:00,82149.9,82570.2,82133.4,82332.0,923.211,76085477.3518
2025-04-03 13:55:00+00:00,82332.0,82439.0,82202.2,82338.5,415.328,34191786.3658
2025-04-03 14:00:00+00:00,82338.5,82364.0,81978.0,81978.1,1332.498,109480891.4558
2025-04-03 14:05:00+00:00,81978.1,82155.0,81739.9,81863.3,2473.418,202686065.286
2025-04-03 14:10:00+00:00,81863.3,81961.8,81570.6,81725.4,1446.372,118209340.3416
2025-04-03 14:15:00+00:00,81725.4,82095.9,81725.4,81919.6,1088.058,89146804.1424
2025-04-03 14:20:00+00:00,81919.6,81992.2,81772.5,81856.1,454.098,37177276.5916
2025-04-03 14:25:00+00:00,81856.1,82265.0,81848.1,82249.4,924.822,75986611.2548
2025-04-03 14:30:00+00:00,82249.4,82351.1,82022.0,82040.7,991.139,81519203.3202
2025-04-03 14:35:00+00:00,82040.7,82099.3,81755.2,81857.5,886.512,72613934.9204
2025-04-03 14:40:00+00:00,81857.5,81970.0,81694.2,81762.4,835.408,68330978.9286
2025-04-03 14:45:00+00:00,81762.4,81783.7,81458.7,81493.6,819.294,66840223.757
2025-04-03 14:50:00+00:00,81493.6,81539.2,81266.6,81533.7,1702.441,138536431.7889
2025-04-03 14:55:00+00:00,81533.7,81600.0,81450.0,81481.6,799.865,65217026.9015
2025-04-03 15:00:00+00:00,81481.6,81583.9,81412.0,81530.0,459.781,37471884.3847
2025-04-03 15:05:00+00:00,81530.0,81531.9,81146.0,81309.9,1021.974,83070494.8283
2025-04-03 15:10:00+00:00,81309.9,81764.2,81306.5,81580.1,1363.211,111247951.5389
2025-04-03 15:15:00+00:00,81580.1,81868.5,81580.0,81771.4,759.755,62126853.6651
2025-04-03 15:20:00+00:00,81771.4,81771.4,81519.1,81621.3,654.745,53441699.78
2025-04-03 15:25:00+00:00,81621.3,81849.3,81584.1,81670.0,543.08,44398578.1278
2025-04-03 15:30:00+00:00,81670.0,81894.5,81660.5,81830.0,398.857,32610927.4481
2025-04-03 15:35:00+00:00,81830.0,81845.7,81668.9,81844.1,341.885,27945490.4781
2025-04-03 15:40:00+00:00,81844.1,81999.0,81800.0,81946.0,413.037,33837214.8484
2025-04-03 15:45:00+00:00,81946.0,81959.8,81823.0,81867.4,324.359,26559413.7686
2025-04-03 15:50:00+00:00,81867.4,81879.7,81630.8,81855.0,544.894,44533706.5716
2025-04-03 15:55:00+00:00,81855.0,82046.3,81848.9,81990.1,467.531,38319263.491
2025-04-03 16:00:00+00:00,81990.1,82409.6,81968.4,82281.7,1333.151,109645691.5188
2025-04-03 16:05:00+00:00,82281.7,82307.5,82018.2,82024.0,592.49,48681603.4267
2025-04-03 16:10:00+00:00,82024.0,82169.4,81932.9,82104.5,458.915,37647011.9397
2025-04-03 16:15:00+00:00,82104.5,82268.9,81991.7,82241.7,300.764,24708596.2386
2025-04-03 16:20:00+00:00,82241.7,82271.1,82108.6,82172.9,334.559,27499814.298
2025-04-03 16:25:00+00:00,82172.9,82285.4,82005.2,82240.2,346.759,28486107.2555
2025-04-03 16:30:00+00:00,82240.2,82307.5,81875.1,81878.7,353.814,29029139.3693
2025-04-03 16:35:00+00:00,81878.7,82000.0,81859.7,81968.8,292.26,23939843.8073
2025-04-03 16:40:00+00:00,81968.8,82144.9,81961.6,81978.9,411.986,33796706.1377
2025-04-03 16:45:00+00:00,81978.9,81999.9,81825.1,81997.8,396.887,32506823.964
2025-04-03 16:50:00+00:00,81997.8,81997.8,81751.0,81777.9,420.369,34394000.7028
2025-04-03 16:55:00+00:00,81777.9,81822.9,81672.8,81792.4,429.212,35079686.6747
2025-04-03 17:00:00+00:00,81792.4,81869.5,81762.8,81794.8,171.298,14014254.57
2025-04-03 17:05:00+00:00,81794.8,81998.1,81785.2,81804.9,317.956,26039746.9251
2025-04-03 17:10:00+00:00,81804.9,81898.3,81714.5,81800.3,128.285,10492806.2051
2025-04-03 17:15:00+00:00,81800.3,81900.0,81736.0,81814.0,215.208,17606354.0086
2025-04-03 17:20:00+00:00,81814.0,81859.9,81674.6,81761.0,251.886,20587814.4605
2025-04-03 17:25:00+00:00,81761.0,81818.2,81636.5,81735.9,182.116,14878240.7768
2025-04-03 17:30:00+00:00,81735.9,81752.1,81588.3,81746.6,240.471,19636008.6245
2025-04-03 17:35:00+00:00,81746.6,82013.3,81720.8,81921.4,715.487,58585052.3757
2025-04-03 17:40:00+00:00,81921.4,82109.2,81915.8,82060.1,311.14,25529743.3035
2025-04-03 17:45:00+00:00,82060.1,82146.6,81890.6,81912.4,348.141,28557336.2461
2025-04-03 17:50:00+00:00,81912.4,81970.2,81850.0,81892.0,158.639,12993478.9221
2025-04-03 17:55:00+00:00,81892.0,81892.0,81769.3,81790.0,137.729,11267220.0053
2025-04-03 18:00:00+00:00,81790.0,81925.3,81718.3,81725.9,177.924,14561219.2698
2025-04-03 18:05:00+00:00,81725.9,81840.6,81700.0,81834.3,213.129,17421904.0619
2025-04-03 18:10:00+00:00,81834.3,81837.9,81640.0,81662.7,177.251,14483212.7886
2025-04-03 18:15:00+00:00,81662.7,81737.6,81511.0,81569.9,347.634,28366764.7436
2025-04-03 18:20:00+00:00,81569.9,81725.4,81501.0,81595.9,353.959,28898076.861
2025-04-03 18:25:00+00:00,81595.9,81680.0,81540.8,81652.0,213.477,17420443.48
2025-04-03 18:30:00+00:00,81652.0,81786.5,81563.2,81678.3,359.011,29330173.5674
2025-04-03 18:35:00+00:00,81678.3,81868.0,81636.6,81824.5,327.575,26791907.2174
2025-04-03 18:40:00+00:00,81824.5,82142.5,81809.4,82122.0,652.989,53566755.7607
2025-04-03 18:45:00+00:00,82122.0,82213.8,82003.6,82209.9,505.683,41538302.9512
2025-04-03 18:50:00+00:00,82209.9,82298.2,82060.0,82060.0,841.371,69174861.1704
2025-04-03 18:55:00+00:00,82060.0,82103.3,81970.6,82079.4,218.045,17885204.4436
2025-04-03 19:00:00+00:00,82079.4,82157.9,82045.8,82077.5,272.995,22412089.6385
2025-04-03 19:05:00+00:00,82077.5,82327.8,82076.1,82222.4,397.854,32726137.5733
2025-04-03 19:10:00+00:00,82222.4,82256.8,82115.1,82161.4,153.209,12591916.4566
2025-04-03 19:15:00+00:00,82161.4,82172.3,81786.4,81947.9,779.478,63848861.9399
2025-04-03 19:20:00+00:00,81947.9,82024.4,81877.9,81978.1,265.171,21731172.5951
2025-04-03 19:25:00+00:00,81978.1,82099.9,81895.8,81900.1,253.573,20791367.6463
2025-04-03 19:30:00+00:00,81900.1,81981.6,81854.2,81932.2,225.79,18494786.9184
2025-04-03 19:35:00+00:00,81932.2,82177.6,81917.2,82165.2,197.049,16172754.307
2025-04-03 19:40:00+00:00,82165.2,82236.4,82109.1,82231.8,226.068,18577742.4822
2025-04-03 19:45:00+00:00,82231.8,82235.6,81950.0,82006.0,226.168,18555364.4957
2025-04-03 19:50:00+00:00,82006.0,82083.5,81923.6,82079.1,241.36,19790432.9512
2025-04-03 19:55:00+00:00,82079.1,82080.4,81881.9,81971.7,310.305,25442665.8557
2025-04-03 20:00:00+00:00,81971.7,82048.0,81878.7,81986.5,208.491,17084669.4857
2025-04-03 20:05:00+00:00,81986.5,82103.5,81875.2,81881.5,158.923,13030645.396
2025-04-03 20:10:00+00:00,81881.5,82015.8,81846.4,81995.9,107.171,8781571.9319
2025-04-03 20:15:00+00:00,81995.9,82023.9,81891.1,81928.6,83.482,6841857.2957
2025-04-03 20:20:00+00:00,81928.6,82034.0,81912.9,82009.7,56.036,4594858.4566
2025-04-03 20:25:00+00:00,82009.7,82009.7,81778.0,81784.5,169.633,13884363.1141
2025-04-03 20:30:00+00:00,81784.5,81892.8,81758.6,81800.0,233.421,19095345.641
2025-04-03 20:35:00+00:00,81800.0,81913.6,81793.4,81911.5,108.146,8852096.882
2025-04-03 20:40:00+00:00,81911.5,82065.4,81872.4,82061.1,98.053,8037132.2665
2025-04-03 20:45:00+00:00,82061.1,82193.4,82061.1,82193.3,231.299,18999735.1991
2025-04-03 20:50:00+00:00,82193.3,82380.0,82158.9,82350.8,463.806,38159499.2038
2025-04-03 20:55:00+00:00,82350.8,82397.0,82262.0,82334.1,489.115,40267252.0523
2025-04-03 21:00:00+00:00,82334.1,82374.7,82301.3,82310.5,310.687,25580915.6903
2025-04-03 21:05:00+00:00,82310.5,82554.7,82310.5,82516.9,620.358,51167727.5374
